 [DEBUG] (Thread-1 ) Starting Super, TIME 2018-09-27 10:27:39.314160
 [DEBUG] (Thread-38) Starting Super, TIME 2018-09-27 10:37:39.340789
 [DEBUG] (Thread-44) Starting Error, TIME 2018-09-27 10:37:40.027006
 [DEBUG] (Thread-44) Exiting Error, TIME 2018-09-27 10:37:40.027749
 [DEBUG] (Thread-45) Starting SYN, TIME 2018-09-27 10:37:40.028041
 [DEBUG] (Thread-43) Starting DOS, TIME 2018-09-27 10:37:40.028596
 [DEBUG] (Thread-45) Exiting SYN, TIME 2018-09-27 10:37:40.028820
 [DEBUG] (Thread-43) Exiting DOS, TIME 2018-09-27 10:37:40.029378
 [DEBUG] (Thread-38) Exiting super, TIME 2018-09-27 10:37:40.039881
 [DEBUG] (Thread-42) Starting Super, TIME 2018-09-27 10:38:39.336118
 [DEBUG] (Thread-48) Starting Error, TIME 2018-09-27 10:38:39.745998
 [DEBUG] (Thread-48) Exiting Error, TIME 2018-09-27 10:38:39.746211
 [DEBUG] (Thread-49) Starting SYN, TIME 2018-09-27 10:38:39.746291
 [DEBUG] (Thread-47) Starting DOS, TIME 2018-09-27 10:38:39.746466
 [DEBUG] (Thread-49) Exiting SYN, TIME 2018-09-27 10:38:39.746563
 [DEBUG] (Thread-47) Exiting DOS, TIME 2018-09-27 10:38:39.746736
 [DEBUG] (Thread-42) Exiting super, TIME 2018-09-27 10:38:39.749368
 [DEBUG] (Thread-46) Starting Super, TIME 2018-09-27 10:39:39.337666
 [DEBUG] (Thread-52) Starting Error, TIME 2018-09-27 10:39:39.949820
 [DEBUG] (Thread-53) Starting SYN, TIME 2018-09-27 10:39:39.950671
 [DEBUG] (Thread-52) Exiting Error, TIME 2018-09-27 10:39:39.951850
 [DEBUG] (Thread-53) Exiting SYN, TIME 2018-09-27 10:39:39.952590
 [DEBUG] (Thread-51) Starting DOS, TIME 2018-09-27 10:39:39.955713
 [DEBUG] (Thread-51) Exiting DOS, TIME 2018-09-27 10:39:39.956804
 [DEBUG] (Thread-46) Exiting super, TIME 2018-09-27 10:39:39.977779
 [DEBUG] (Thread-50) Starting Super, TIME 2018-09-27 10:40:39.651044
 [DEBUG] (Thread-56) Starting Error, TIME 2018-09-27 10:40:40.333653
 [DEBUG] (Thread-57) Starting SYN, TIME 2018-09-27 10:40:40.334547
 [DEBUG] (Thread-56) Exiting Error, TIME 2018-09-27 10:40:40.335468
 [DEBUG] (Thread-55) Starting DOS, TIME 2018-09-27 10:40:40.335954
 [DEBUG] (Thread-57) Exiting SYN, TIME 2018-09-27 10:40:40.336638
 [DEBUG] (Thread-55) Exiting DOS, TIME 2018-09-27 10:40:40.337801
 [DEBUG] (Thread-50) Exiting super, TIME 2018-09-27 10:40:40.687339
 [DEBUG] (Thread-1 ) Starting Super, TIME 2018-09-27 13:52:42.499083
 [DEBUG] (Thread-4 ) Starting Error, TIME 2018-09-27 13:52:43.161613
 [DEBUG] (Thread-4 ) Exiting Error, TIME 2018-09-27 13:52:43.162042
 [DEBUG] (Thread-5 ) Starting SYN, TIME 2018-09-27 13:52:43.162260
 [DEBUG] (Thread-3 ) Starting DOS, TIME 2018-09-27 13:52:43.162580
 [DEBUG] (Thread-5 ) Exiting SYN, TIME 2018-09-27 13:52:43.162817
 [DEBUG] (Thread-3 ) Exiting DOS, TIME 2018-09-27 13:52:43.163183
 [DEBUG] (Thread-1 ) Exiting super, TIME 2018-09-27 13:52:43.167388
 [DEBUG] (Thread-2 ) Starting Super, TIME 2018-09-27 13:53:42.500029
 [DEBUG] (Thread-8 ) Starting Error, TIME 2018-09-27 13:53:42.947709
 [DEBUG] (Thread-9 ) Starting SYN, TIME 2018-09-27 13:53:42.948672
 [DEBUG] (Thread-7 ) Starting DOS, TIME 2018-09-27 13:53:42.949263
 [DEBUG] (Thread-8 ) Exiting Error, TIME 2018-09-27 13:53:42.950589
 [DEBUG] (Thread-9 ) Exiting SYN, TIME 2018-09-27 13:53:42.951218
 [DEBUG] (Thread-7 ) Exiting DOS, TIME 2018-09-27 13:53:42.952625
 [DEBUG] (Thread-2 ) Exiting super, TIME 2018-09-27 13:53:42.966836
 [DEBUG] (Thread-6 ) Starting Super, TIME 2018-09-27 13:54:42.499848
 [DEBUG] (Thread-12) Starting Error, TIME 2018-09-27 13:54:43.159530
 [DEBUG] (Thread-12) Exiting Error, TIME 2018-09-27 13:54:43.160880
 [DEBUG] (Thread-13) Starting SYN, TIME 2018-09-27 13:54:43.161692
 [DEBUG] (Thread-13) Exiting SYN, TIME 2018-09-27 13:54:43.162464
 [DEBUG] (Thread-11) Starting DOS, TIME 2018-09-27 13:54:43.163000
 [DEBUG] (Thread-11) Exiting DOS, TIME 2018-09-27 13:54:43.164133
 [DEBUG] (Thread-6 ) Exiting super, TIME 2018-09-27 13:54:43.177639
 [DEBUG] (Thread-10) Starting Super, TIME 2018-09-27 13:55:42.500519
 [DEBUG] (Thread-16) Starting Error, TIME 2018-09-27 13:55:43.152396
 [DEBUG] (Thread-16) Exiting Error, TIME 2018-09-27 13:55:43.153542
 [DEBUG] (Thread-17) Starting SYN, TIME 2018-09-27 13:55:43.153937
 [DEBUG] (Thread-15) Starting DOS, TIME 2018-09-27 13:55:43.154746
 [DEBUG] (Thread-17) Exiting SYN, TIME 2018-09-27 13:55:43.155229
 [DEBUG] (Thread-15) Exiting DOS, TIME 2018-09-27 13:55:43.156343
 [DEBUG] (Thread-10) Exiting super, TIME 2018-09-27 13:55:43.170655
 [DEBUG] (Thread-14) Starting Super, TIME 2018-09-27 13:56:42.501125
 [DEBUG] (Thread-20) Starting Error, TIME 2018-09-27 13:56:43.142723
 [DEBUG] (Thread-20) Exiting Error, TIME 2018-09-27 13:56:43.142985
 [DEBUG] (Thread-21) Starting SYN, TIME 2018-09-27 13:56:43.143078
 [DEBUG] (Thread-19) Starting DOS, TIME 2018-09-27 13:56:43.143265
 [DEBUG] (Thread-21) Exiting SYN, TIME 2018-09-27 13:56:43.143327
 [DEBUG] (Thread-19) Exiting DOS, TIME 2018-09-27 13:56:43.143489
 [DEBUG] (Thread-14) Exiting super, TIME 2018-09-27 13:56:43.147021
 [DEBUG] (Thread-18) Starting Super, TIME 2018-09-27 13:57:42.502256
 [DEBUG] (Thread-24) Starting Error, TIME 2018-09-27 13:57:42.970065
 [DEBUG] (Thread-25) Starting SYN, TIME 2018-09-27 13:57:42.970491
 [DEBUG] (Thread-23) Starting DOS, TIME 2018-09-27 13:57:42.970813
 [DEBUG] (Thread-24) Exiting Error, TIME 2018-09-27 13:57:42.971358
 [DEBUG] (Thread-25) Exiting SYN, TIME 2018-09-27 13:57:42.971688
 [DEBUG] (Thread-23) Exiting DOS, TIME 2018-09-27 13:57:42.972347
 [DEBUG] (Thread-18) Exiting super, TIME 2018-09-27 13:57:42.978555
 [DEBUG] (Thread-22) Starting Super, TIME 2018-09-27 13:58:42.503001
 [DEBUG] (Thread-28) Starting Error, TIME 2018-09-27 13:58:43.135710
 [DEBUG] (Thread-29) Starting SYN, TIME 2018-09-27 13:58:43.136195
 [DEBUG] (Thread-28) Exiting Error, TIME 2018-09-27 13:58:43.136963
 [DEBUG] (Thread-27) Starting DOS, TIME 2018-09-27 13:58:43.137412
 [DEBUG] (Thread-29) Exiting SYN, TIME 2018-09-27 13:58:43.137696
 [DEBUG] (Thread-27) Exiting DOS, TIME 2018-09-27 13:58:43.138740
 [DEBUG] (Thread-22) Exiting super, TIME 2018-09-27 13:58:43.158507
 [DEBUG] (Thread-26) Starting Super, TIME 2018-09-27 13:59:42.503713
 [DEBUG] (Thread-32) Starting Error, TIME 2018-09-27 13:59:43.052680
 [DEBUG] (Thread-32) Exiting Error, TIME 2018-09-27 13:59:43.053875
 [DEBUG] (Thread-33) Starting SYN, TIME 2018-09-27 13:59:43.054237
 [DEBUG] (Thread-31) Starting DOS, TIME 2018-09-27 13:59:43.054901
 [DEBUG] (Thread-33) Exiting SYN, TIME 2018-09-27 13:59:43.055571
 [DEBUG] (Thread-31) Exiting DOS, TIME 2018-09-27 13:59:43.056453
 [DEBUG] (Thread-26) Exiting super, TIME 2018-09-27 13:59:43.070866
 [DEBUG] (Thread-30) Starting Super, TIME 2018-09-27 14:00:42.504012
 [DEBUG] (Thread-36) Starting Error, TIME 2018-09-27 14:00:43.131389
 [DEBUG] (Thread-37) Starting SYN, TIME 2018-09-27 14:00:43.131549
 [DEBUG] (Thread-36) Exiting Error, TIME 2018-09-27 14:00:43.131803
 [DEBUG] (Thread-35) Starting DOS, TIME 2018-09-27 14:00:43.131872
 [DEBUG] (Thread-37) Exiting SYN, TIME 2018-09-27 14:00:43.131980
 [DEBUG] (Thread-35) Exiting DOS, TIME 2018-09-27 14:00:43.132220
 [DEBUG] (Thread-30) Exiting super, TIME 2018-09-27 14:00:43.134548
 [DEBUG] (Thread-34) Starting Super, TIME 2018-09-27 14:01:42.504706
 [DEBUG] (Thread-40) Starting Error, TIME 2018-09-27 14:01:43.156337
 [DEBUG] (Thread-40) Exiting Error, TIME 2018-09-27 14:01:43.157841
 [DEBUG] (Thread-41) Starting SYN, TIME 2018-09-27 14:01:43.158399
 [DEBUG] (Thread-39) Starting DOS, TIME 2018-09-27 14:01:43.159353
 [DEBUG] (Thread-41) Exiting SYN, TIME 2018-09-27 14:01:43.159710
 [DEBUG] (Thread-39) Exiting DOS, TIME 2018-09-27 14:01:43.161016
 [DEBUG] (Thread-34) Exiting super, TIME 2018-09-27 14:01:43.170688
 [DEBUG] (Thread-38) Starting Super, TIME 2018-09-27 14:02:42.505631
 [DEBUG] (Thread-44) Starting Error, TIME 2018-09-27 14:02:43.166327
 [DEBUG] (Thread-44) Exiting Error, TIME 2018-09-27 14:02:43.166773
 [DEBUG] (Thread-45) Starting SYN, TIME 2018-09-27 14:02:43.166953
 [DEBUG] (Thread-43) Starting DOS, TIME 2018-09-27 14:02:43.167311
 [DEBUG] (Thread-45) Exiting SYN, TIME 2018-09-27 14:02:43.167417
 [DEBUG] (Thread-43) Exiting DOS, TIME 2018-09-27 14:02:43.167797
 [DEBUG] (Thread-38) Exiting super, TIME 2018-09-27 14:02:43.172548
 [DEBUG] (Thread-42) Starting Super, TIME 2018-09-27 14:03:42.506408
 [DEBUG] (Thread-48) Starting Error, TIME 2018-09-27 14:03:43.160169
 [DEBUG] (Thread-49) Starting SYN, TIME 2018-09-27 14:03:43.160471
 [DEBUG] (Thread-48) Exiting Error, TIME 2018-09-27 14:03:43.160603
 [DEBUG] (Thread-47) Starting DOS, TIME 2018-09-27 14:03:43.160684
 [DEBUG] (Thread-49) Exiting SYN, TIME 2018-09-27 14:03:43.160782
 [DEBUG] (Thread-47) Exiting DOS, TIME 2018-09-27 14:03:43.160965
 [DEBUG] (Thread-42) Exiting super, TIME 2018-09-27 14:03:43.162738
 [DEBUG] (Thread-46) Starting Super, TIME 2018-09-27 14:04:42.507111
 [DEBUG] (Thread-52) Starting Error, TIME 2018-09-27 14:04:42.863284
 [DEBUG] (Thread-52) Exiting Error, TIME 2018-09-27 14:04:42.863859
 [DEBUG] (Thread-53) Starting SYN, TIME 2018-09-27 14:04:42.864067
 [DEBUG] (Thread-51) Starting DOS, TIME 2018-09-27 14:04:42.864392
 [DEBUG] (Thread-53) Exiting SYN, TIME 2018-09-27 14:04:42.864677
 [DEBUG] (Thread-51) Exiting DOS, TIME 2018-09-27 14:04:42.865221
 [DEBUG] (Thread-46) Exiting super, TIME 2018-09-27 14:04:42.870431
 [DEBUG] (Thread-50) Starting Super, TIME 2018-09-27 14:05:42.507772
 [DEBUG] (Thread-56) Starting Error, TIME 2018-09-27 14:05:43.069419
 [DEBUG] (Thread-57) Starting SYN, TIME 2018-09-27 14:05:43.069895
 [DEBUG] (Thread-56) Exiting Error, TIME 2018-09-27 14:05:43.070416
 [DEBUG] (Thread-55) Starting DOS, TIME 2018-09-27 14:05:43.070769
 [DEBUG] (Thread-55) Exiting DOS, TIME 2018-09-27 14:05:43.072914
 [DEBUG] (Thread-57) Exiting SYN, TIME 2018-09-27 14:05:43.071241
 [DEBUG] (Thread-50) Exiting super, TIME 2018-09-27 14:05:43.084741
 [DEBUG] (Thread-54) Starting Super, TIME 2018-09-27 14:06:42.508505
 [DEBUG] (Thread-60) Starting Error, TIME 2018-09-27 14:06:43.155246
 [DEBUG] (Thread-60) Exiting Error, TIME 2018-09-27 14:06:43.155879
 [DEBUG] (Thread-61) Starting SYN, TIME 2018-09-27 14:06:43.156113
 [DEBUG] (Thread-59) Starting DOS, TIME 2018-09-27 14:06:43.156634
 [DEBUG] (Thread-61) Exiting SYN, TIME 2018-09-27 14:06:43.156846
 [DEBUG] (Thread-59) Exiting DOS, TIME 2018-09-27 14:06:43.157520
 [DEBUG] (Thread-54) Exiting super, TIME 2018-09-27 14:06:43.164769
 [DEBUG] (Thread-58) Starting Super, TIME 2018-09-27 14:07:42.509136
 [DEBUG] (Thread-64) Starting Error, TIME 2018-09-27 14:07:43.158071
 [DEBUG] (Thread-64) Exiting Error, TIME 2018-09-27 14:07:43.158372
 [DEBUG] (Thread-65) Starting SYN, TIME 2018-09-27 14:07:43.158499
 [DEBUG] (Thread-63) Starting DOS, TIME 2018-09-27 14:07:43.158740
 [DEBUG] (Thread-65) Exiting SYN, TIME 2018-09-27 14:07:43.158940
 [DEBUG] (Thread-63) Exiting DOS, TIME 2018-09-27 14:07:43.159195
 [DEBUG] (Thread-58) Exiting super, TIME 2018-09-27 14:07:43.162339
 [DEBUG] (Thread-62) Starting Super, TIME 2018-09-27 14:08:42.509791
 [DEBUG] (Thread-68) Starting Error, TIME 2018-09-27 14:08:43.143817
 [DEBUG] (Thread-68) Exiting Error, TIME 2018-09-27 14:08:43.145933
 [DEBUG] (Thread-69) Starting SYN, TIME 2018-09-27 14:08:43.148855
 [DEBUG] (Thread-69) Exiting SYN, TIME 2018-09-27 14:08:43.149383
 [DEBUG] (Thread-67) Starting DOS, TIME 2018-09-27 14:08:43.150340
 [DEBUG] (Thread-67) Exiting DOS, TIME 2018-09-27 14:08:43.151456
 [DEBUG] (Thread-62) Exiting super, TIME 2018-09-27 14:08:43.162284
 [DEBUG] (Thread-66) Starting Super, TIME 2018-09-27 14:09:42.510595
 [DEBUG] (Thread-72) Starting Error, TIME 2018-09-27 14:09:43.154093
 [DEBUG] (Thread-72) Exiting Error, TIME 2018-09-27 14:09:43.155094
 [DEBUG] (Thread-73) Starting SYN, TIME 2018-09-27 14:09:43.155448
 [DEBUG] (Thread-71) Starting DOS, TIME 2018-09-27 14:09:43.156346
 [DEBUG] (Thread-73) Exiting SYN, TIME 2018-09-27 14:09:43.156614
 [DEBUG] (Thread-71) Exiting DOS, TIME 2018-09-27 14:09:43.157546
 [DEBUG] (Thread-66) Exiting super, TIME 2018-09-27 14:09:43.170314
 [DEBUG] (Thread-70) Starting Super, TIME 2018-09-27 14:10:42.511318
 [DEBUG] (Thread-76) Starting Error, TIME 2018-09-27 14:10:43.168963
 [DEBUG] (Thread-76) Exiting Error, TIME 2018-09-27 14:10:43.170401
 [DEBUG] (Thread-77) Starting SYN, TIME 2018-09-27 14:10:43.170860
 [DEBUG] (Thread-75) Starting DOS, TIME 2018-09-27 14:10:43.171634
 [DEBUG] (Thread-77) Exiting SYN, TIME 2018-09-27 14:10:43.172011
 [DEBUG] (Thread-75) Exiting DOS, TIME 2018-09-27 14:10:43.173000
 [DEBUG] (Thread-70) Exiting super, TIME 2018-09-27 14:10:43.194473
 [DEBUG] (Thread-74) Starting Super, TIME 2018-09-27 14:11:42.511933
 [DEBUG] (Thread-80) Starting Error, TIME 2018-09-27 14:11:43.073435
 [DEBUG] (Thread-80) Exiting Error, TIME 2018-09-27 14:11:43.073608
 [DEBUG] (Thread-81) Starting SYN, TIME 2018-09-27 14:11:43.073770
 [DEBUG] (Thread-79) Starting DOS, TIME 2018-09-27 14:11:43.073866
 [DEBUG] (Thread-81) Exiting SYN, TIME 2018-09-27 14:11:43.073976
 [DEBUG] (Thread-79) Exiting DOS, TIME 2018-09-27 14:11:43.074102
 [DEBUG] (Thread-74) Exiting super, TIME 2018-09-27 14:11:43.075766
 [DEBUG] (Thread-78) Starting Super, TIME 2018-09-27 14:12:42.512636
 [DEBUG] (Thread-84) Starting Error, TIME 2018-09-27 14:12:43.155963
 [DEBUG] (Thread-84) Exiting Error, TIME 2018-09-27 14:12:43.156688
 [DEBUG] (Thread-85) Starting SYN, TIME 2018-09-27 14:12:43.157110
 [DEBUG] (Thread-85) Exiting SYN, TIME 2018-09-27 14:12:43.157546
 [DEBUG] (Thread-83) Starting DOS, TIME 2018-09-27 14:12:43.158102
 [DEBUG] (Thread-83) Exiting DOS, TIME 2018-09-27 14:12:43.158736
 [DEBUG] (Thread-78) Exiting super, TIME 2018-09-27 14:12:43.166276
 [DEBUG] (Thread-82) Starting Super, TIME 2018-09-27 14:13:42.513815
 [DEBUG] (Thread-88) Starting Error, TIME 2018-09-27 14:13:43.156095
 [DEBUG] (Thread-88) Exiting Error, TIME 2018-09-27 14:13:43.156915
 [DEBUG] (Thread-89) Starting SYN, TIME 2018-09-27 14:13:43.157242
 [DEBUG] (Thread-87) Starting DOS, TIME 2018-09-27 14:13:43.157810
 [DEBUG] (Thread-89) Exiting SYN, TIME 2018-09-27 14:13:43.158290
 [DEBUG] (Thread-87) Exiting DOS, TIME 2018-09-27 14:13:43.158908
 [DEBUG] (Thread-82) Exiting super, TIME 2018-09-27 14:13:43.168683
 [DEBUG] (Thread-86) Starting Super, TIME 2018-09-27 14:14:42.514068
 [DEBUG] (Thread-92) Starting Error, TIME 2018-09-27 14:14:43.149988
 [DEBUG] (Thread-92) Exiting Error, TIME 2018-09-27 14:14:43.150829
 [DEBUG] (Thread-93) Starting SYN, TIME 2018-09-27 14:14:43.151149
 [DEBUG] (Thread-93) Exiting SYN, TIME 2018-09-27 14:14:43.151763
 [DEBUG] (Thread-91) Starting DOS, TIME 2018-09-27 14:14:43.152093
 [DEBUG] (Thread-91) Exiting DOS, TIME 2018-09-27 14:14:43.152535
 [DEBUG] (Thread-86) Exiting super, TIME 2018-09-27 14:14:43.161833
 [DEBUG] (Thread-90) Starting Super, TIME 2018-09-27 14:15:42.514741
 [DEBUG] (Thread-96) Starting Error, TIME 2018-09-27 14:15:43.145515
 [DEBUG] (Thread-96) Exiting Error, TIME 2018-09-27 14:15:43.146738
 [DEBUG] (Thread-97) Starting SYN, TIME 2018-09-27 14:15:43.147247
 [DEBUG] (Thread-95) Starting DOS, TIME 2018-09-27 14:15:43.148092
 [DEBUG] (Thread-97) Exiting SYN, TIME 2018-09-27 14:15:43.148708
 [DEBUG] (Thread-95) Exiting DOS, TIME 2018-09-27 14:15:43.149608
 [DEBUG] (Thread-90) Exiting super, TIME 2018-09-27 14:15:43.160110
 [DEBUG] (Thread-94) Starting Super, TIME 2018-09-27 14:16:42.515521
 [DEBUG] (Thread-100) Starting Error, TIME 2018-09-27 14:16:43.147179
 [DEBUG] (Thread-100) Exiting Error, TIME 2018-09-27 14:16:43.148117
 [DEBUG] (Thread-101) Starting SYN, TIME 2018-09-27 14:16:43.148512
 [DEBUG] (Thread-99) Starting DOS, TIME 2018-09-27 14:16:43.149147
 [DEBUG] (Thread-101) Exiting SYN, TIME 2018-09-27 14:16:43.149446
 [DEBUG] (Thread-99) Exiting DOS, TIME 2018-09-27 14:16:43.150072
 [DEBUG] (Thread-94) Exiting super, TIME 2018-09-27 14:16:43.159210
 [DEBUG] (Thread-98) Starting Super, TIME 2018-09-27 14:17:42.516121
 [DEBUG] (Thread-104) Starting Error, TIME 2018-09-27 14:17:43.151853
 [DEBUG] (Thread-105) Starting SYN, TIME 2018-09-27 14:17:43.152363
 [DEBUG] (Thread-103) Starting DOS, TIME 2018-09-27 14:17:43.153235
 [DEBUG] (Thread-104) Exiting Error, TIME 2018-09-27 14:17:43.153878
 [DEBUG] (Thread-105) Exiting SYN, TIME 2018-09-27 14:17:43.154275
 [DEBUG] (Thread-103) Exiting DOS, TIME 2018-09-27 14:17:43.154884
 [DEBUG] (Thread-98) Exiting super, TIME 2018-09-27 14:17:43.163573
 [DEBUG] (Thread-102) Starting Super, TIME 2018-09-27 14:18:42.516839
 [DEBUG] (Thread-108) Starting Error, TIME 2018-09-27 14:18:43.145302
 [DEBUG] (Thread-108) Exiting Error, TIME 2018-09-27 14:18:43.145527
 [DEBUG] (Thread-109) Starting SYN, TIME 2018-09-27 14:18:43.145601
 [DEBUG] (Thread-107) Starting DOS, TIME 2018-09-27 14:18:43.145746
 [DEBUG] (Thread-109) Exiting SYN, TIME 2018-09-27 14:18:43.145837
 [DEBUG] (Thread-107) Exiting DOS, TIME 2018-09-27 14:18:43.145970
 [DEBUG] (Thread-102) Exiting super, TIME 2018-09-27 14:18:43.147815
 [DEBUG] (Thread-106) Starting Super, TIME 2018-09-27 14:19:42.517940
 [DEBUG] (Thread-112) Starting Error, TIME 2018-09-27 14:19:43.153608
 [DEBUG] (Thread-112) Exiting Error, TIME 2018-09-27 14:19:43.153891
